-6.25664674454,77.8903085849
-59.9539408187,122.848946504
-138.914424519,47.3409884404
-46.9348439122,144.591796499
-25.3854028988,-152.525807696
68.6920530111,-38.3826471856
-111.976977708,-6.16793362901
23.4265996364,6.9719070226
-63.3247825654,-83.8201754914
-144.72963171,96.7245604325
-32.7432057842,61.7208379188
-0.174431734306,-58.9526387717
63.863888824,-10.4296693764
-52.8772240388,21.5416636656
144.844967792,-7.13078012935
78.9051252821,-90.8616298017
-65.8496898166,54.7874892505
121.22384206,-83.5458358205
57.2817000366,61.8377428828
111.016325353,189.718653873
-104.732055686,-70.1818761469
-19.2868886063,-163.887099303
58.722837279,12.7310706704
107.471639146,53.629521217
106.61986128,206.68419638
83.4007246921,189.556699417
-156.557176982,93.7298267224
-181.696383973,-71.4951547859
21.1455607326,101.362393424
-123.585279885,-160.381353802
55.5623358318,30.5526996765
71.5887386205,146.738627778
-29.6508072513,34.1704393027
-82.2832833671,-11.0437006713
71.7652502207,-8.85720178018
2.56245900721,-66.7653141113
83.9596267576,92.2833552423
-121.544976144,223.675228563
-29.7832921185,-65.3689038593
0.309720719825,98.4127957771
-75.4783578501,26.5356125369
9.07967523402,23.3212092713
18.1089244,-129.346895321
46.2459537639,-139.996376796
-95.2630475226,23.8199277731
-86.4239414609,73.8772497976
105.52456349,-3.33187043442
-102.866547298,-70.9714792584
7.4211594587,57.849167402
31.2557185014,-0.653892657696
2.70381638458,-163.475384643
-162.058250887,16.8063456363
135.107419563,77.8591694123
-37.2282692922,-77.4104266962
47.5891479807,-53.8531340397
-48.7530089261,147.617154894
19.1119158234,66.9537628288
4.03918507254,-81.9070863269
171.170641175,-45.9643628359
85.1286117528,-168.393153892
-25.5655665718,-180.768609317
43.9659169039,9.62574218974
-107.195112364,-120.442040498
-51.8860745568,31.8235764098
177.657893346,29.6366088121
101.829622359,-48.8166552997
6.50339913536,-73.0271711394
116.567139803,161.811015214
236.07092148,-47.803041131
-18.6479226478,-52.7712526743
8.16294098043,152.735856636
-33.7097830388,-25.0282733266
-3.23476091483,51.8942710884
-11.3106218134,-93.1244466223
-110.013702868,144.173883258
127.767652189,85.7225933781
51.1362317598,72.855680474
-74.4517103908,54.2070796925
0.362196533234,-94.0742391478
71.1586603063,-174.508768186
-2.63129027416,47.8730583163
-51.0475020097,-174.877920491
11.5418346018,103.059778769
-142.954561511,-156.162730664
-62.3350850435,-40.63863966
-129.590037912,103.032163224
73.1536124865,43.411736875
13.8299765097,94.1454085938
31.3538543548,17.1015596099
-20.7886676515,23.9639758412
-158.525813902,140.774782335
-98.9716174201,33.001594115
31.4610199504,-49.1502619372
-17.9814977524,101.817354002
-89.0794201219,-117.061230158
-157.436344521,-189.827387882
112.950147048,141.014556861
3.87434689256,90.938825452
103.240070014,-23.4018250426
-52.6279682071,-18.9711260001
