313.426070675,550.178753294
532.84608375,620.407797398
380.0375508,505.020837539
557.566181327,568.642372261
569.100863161,450.276102423
378.30548186,457.291457503
500.574140327,493.597077559
404.96477147,459.745378477
608.59043982,546.476153795
408.659072548,590.107690193
466.670655911,612.265440474
604.263953986,438.247442036
550.495658724,576.76157719
435.518380211,266.060874821
519.564998766,536.620402079
559.531769561,495.132571243
381.11204998,473.889013711
634.069074616,384.735131476
508.692072093,409.688084433
460.018222373,581.029930797
556.27370749,642.517058229
363.358394492,319.816955658
576.901859298,425.138864536
530.917712716,651.861813524
433.644113921,667.610964306
522.684176357,515.133243998
413.773960301,511.870381411
546.902954285,510.137867418
513.91757273,569.947145467
427.934544247,481.261590398
627.474083277,494.49351215
414.305699805,526.802654352
553.067886081,392.967341663
547.309552014,448.820981483
640.532072111,415.549381712
632.299857114,516.51590034
542.074476992,469.912529785
381.306855083,533.360014281
531.041018205,553.038292229
513.779850021,340.604334382
525.840200507,603.23392777
622.91852671,489.198955237
442.318475907,593.399507008
479.156972363,609.13689623
411.261146189,409.204891071
472.089433213,626.580206451
565.732460202,418.726449596
432.773595122,608.06755949
493.717871865,517.624283871
490.473002582,428.082789108
329.667555267,473.676336664
589.145582987,500.237853684
750.215099776,540.729960783
544.41575192,440.143961445
508.731838094,498.002223919
633.399437143,572.895826836
552.800661982,574.372856547
634.880060479,564.121125174
724.073661567,569.604323194
480.23439849,526.565275272
570.492778046,564.291769672
626.883754773,559.35961967
629.271256831,456.669960179
390.473931694,553.894019924
516.975481756,513.24839943
591.795184161,439.412174157
413.110928685,490.892477088
593.181895045,505.652956774
603.92397253,545.231719406
422.709829768,477.710108155
552.028176227,360.901758373
604.520016322,367.19322268
603.202204384,521.481658826
577.860332578,487.06115557
518.733092424,467.045938068
508.14850814,376.715170207
445.71136383,525.515932117
317.351891586,417.49156767
457.938087812,546.612581369
455.717678707,603.408764695
533.21164478,530.245719505
436.951021082,305.52083302
454.510896488,580.945077784
754.062555568,601.809021116
286.306607,680.290124766
441.831193588,580.213867049
342.202893579,532.101986044
467.945191931,361.989399789
550.875137208,524.534269976
556.568529879,361.909802673
595.791931068,497.677009545
580.303644321,232.046809125
423.022109904,419.601479997
478.471738204,536.127917519
431.955276492,597.391335881
464.397153008,617.826126456
702.993038902,599.33457493
583.721498391,427.776471593
560.0139007,557.396273888
473.083823893,416.13172392
437.416696455,655.280548907
